resultId,raceId,driverId,constructorId,number,grid,position,points,laps,milliseconds,rank,fastestLapSpeed,year,round,circuitId,race_name,code,nationality,driver_name,team,team_nationality,circuit_name,country,lat,lng,status,positions_gained,top3,finished,num_stops,total_pit_time,fastest_pit,driver_age,pit_lane_start,pit_time_outlier,team_rank
20877,845,4,6,5,4,5.0,10.0,65,\N,9,188.850,2019.0,8.0,1.0,France Grand Prix,ALO,Spanish,Fernando Alonso,Renault,French,Albert Park Grand Prix Circuit,Australia,-37.8497,144.968,+1 Lap,-1.0,0,0,0,0.0,0.0,38.0,0,0,4.0
20878,845,30,131,7,10,6.0,8.0,65,\N,15,187.317,2019.0,8.0,1.0,France Grand Prix,VET,German,Sebastian Vettel,Mercedes,German,Albert Park Grand Prix Circuit,Australia,-37.8497,144.968,+1 Lap,4.0,0,0,0,0.0,0.0,32.0,0,0,3.0
20879,845,3,131,8,7,7.0,6.0,65,\N,13,187.964,2019.0,8.0,1.0,France Grand Prix,ROS,German,Nico Rosberg,Mercedes,German,Albert Park Grand Prix Circuit,Australia,-37.8497,144.968,+1 Lap,0.0,0,0,0,0.0,0.0,34.0,0,0,3.0
20880,845,2,4,9,24,8.0,4.0,65,\N,3,192.713,2019.0,8.0,1.0,France Grand Prix,,,,Red Bull,Austrian,Albert Park Grand Prix Circuit,Australia,-37.8497,144.968,+1 Lap,16.0,0,0,0,0.0,0.0,,0,0,9.0
20881,845,815,15,17,12,9.0,2.0,65,\N,6,192.075,2019.0,8.0,1.0,France Grand Prix,STR,Canadian,Lance Stroll,,,Albert Park Grand Prix Circuit,Australia,-37.8497,144.968,+1 Lap,3.0,0,0,0,0.0,0.0,21.0,0,0,
20882,845,155,15,16,14,10.0,1.0,65,\N,8,191.268,2019.0,8.0,1.0,France Grand Prix,,,,,,Albert Park Grand Prix Circuit,Australia,-37.8497,144.968,+1 Lap,4.0,0,0,0,0.0,0.0,,0,0,
20883,845,808,4,10,6,11.0,0.0,65,\N,17,187.047,2019.0,8.0,1.0,France Grand Prix,LEC,Monegasque,Charles Leclerc,Red Bull,Austrian,Albert Park Grand Prix Circuit,Australia,-37.8497,144.968,+1 Lap,-5.0,0,0,0,0.0,0.0,22.0,0,0,9.0
20884,845,814,10,15,16,12.0,0.0,65,\N,16,187.305,2019.0,8.0,1.0,France Grand Prix,,,,BMW Sauber,German,Albert Park Grand Prix Circuit,Australia,-37.8497,144.968,+1 Lap,4.0,0,0,0,0.0,0.0,,0,0,6.0
20885,845,16,10,14,17,13.0,0.0,65,\N,10,188.735,2019.0,8.0,1.0,France Grand Prix,,,,BMW Sauber,German,Albert Park Grand Prix Circuit,Australia,-37.8497,144.968,+1 Lap,4.0,0,0,0,0.0,0.0,,0,0,6.0
20886,845,67,5,18,11,14.0,0.0,65,\N,18,186.098,2019.0,8.0,1.0,France Grand Prix,,,,Ferrari,Italian,Albert Park Grand Prix Circuit,Australia,-37.8497,144.968,+1 Lap,-3.0,0,0,0,0.0,0.0,,0,0,8.0
20887,845,813,3,12,9,15.0,0.0,65,\N,14,187.468,2019.0,8.0,1.0,France Grand Prix,PIA,Australian,Oscar Piastri,Williams,British,Albert Park Grand Prix Circuit,Australia,-37.8497,144.968,+1 Lap,-6.0,0,0,0,0.0,0.0,18.0,0,0,7.0
20888,845,153,5,19,13,16.0,0.0,64,\N,12,188.013,2019.0,8.0,1.0,France Grand Prix,,,,Ferrari,Italian,Albert Park Grand Prix Circuit,Australia,-37.8497,144.968,+2 Laps,-3.0,0,0,0,0.0,0.0,,0,0,8.0
20889,845,22,3,11,19,17.0,0.0,64,\N,2,192.862,2019.0,8.0,1.0,France Grand Prix,,,,Williams,British,Albert Park Grand Prix Circuit,Australia,-37.8497,144.968,+2 Laps,2.0,0,0,0,0.0,0.0,,0,0,7.0
20890,845,15,205,21,18,18.0,0.0,64,\N,20,184.594,2019.0,8.0,1.0,France Grand Prix,,,,,,Albert Park Grand Prix Circuit,Australia,-37.8497,144.968,+2 Laps,0.0,0,0,0,0.0,0.0,,0,0,
20891,845,10,166,24,20,19.0,0.0,63,\N,21,182.877,2019.0,8.0,1.0,France Grand Prix,,,,,,Albert Park Grand Prix Circuit,Australia,-37.8497,144.968,,1.0,0,0,0,0.0,0.0,,0,0,
20892,845,816,166,25,23,20.0,0.0,62,\N,22,181.071,2019.0,8.0,1.0,France Grand Prix,TSU,Japanese,Yuki Tsunoda,,,Albert Park Grand Prix Circuit,Australia,-37.8497,144.968,,3.0,0,0,0,0.0,0.0,19.0,0,0,
20893,845,39,164,22,22,21.0,0.0,61,\N,23,180.488,2019.0,8.0,1.0,France Grand Prix,,,,,,Albert Park Grand Prix Circuit,Australia,-37.8497,144.968,,1.0,0,0,0,0.0,0.0,,0,0,
20894,845,13,6,6,8,,0.0,58,\N,11,188.120,2019.0,8.0,1.0,France Grand Prix,,,,Renault,French,Albert Park Grand Prix Circuit,Australia,-37.8497,144.968,Gearbox,,0,0,0,0.0,0.0,,0,0,4.0
20895,845,5,205,20,15,,0.0,48,\N,19,184.930,2019.0,8.0,1.0,France Grand Prix,,,,,,Albert Park Grand Prix Circuit,Australia,-37.8497,144.968,Accident,,0,0,0,0.0,0.0,,0,0,
20896,845,24,164,23,21,,0.0,28,\N,24,178.496,2019.0,8.0,1.0,France Grand Prix,,,,,,Albert Park Grand Prix Circuit,Australia,-37.8497,144.968,Gearbox,,0,0,0,0.0,0.0,,0,0,
20897,846,20,9,1,1,1.0,25.0,78,7778373,2,157.656,2019.0,9.0,11.0,Austria Grand Prix,BOT,Finnish,Valtteri Bottas,Force India,Indian,Hungaroring,Hungary,47.5789,19.2486,Finished,0.0,1,1,0,0.0,0.0,30.0,0,0,2.0
20898,846,4,6,5,4,2.0,18.0,78,7779511,4,157.236,2019.0,9.0,11.0,Austria Grand Prix,ALO,Spanish,Fernando Alonso,Renault,French,Hungaroring,Hungary,47.5789,19.2486,Finished,2.0,1,1,0,0.0,0.0,38.0,0,0,4.0
20899,846,18,1,4,2,3.0,15.0,78,7780751,3,157.252,2019.0,9.0,11.0,Austria Grand Prix,,,,McLaren,British,Hungaroring,Hungary,47.5789,19.2486,Finished,-1.0,1,1,0,0.0,0.0,,0,0,5.0
20900,846,17,9,2,3,4.0,12.0,78,7801474,1,157.724,2019.0,9.0,11.0,Austria Grand Prix,RIC,Australian,Daniel Ricciardo,Force India,Indian,Hungaroring,Hungary,47.5789,19.2486,Finished,-1.0,0,1,0,0.0,0.0,30.0,0,0,2.0
20901,846,155,15,16,12,5.0,10.0,78,7805289,7,153.547,2019.0,9.0,11.0,Austria Grand Prix,,,,,,Hungaroring,Hungary,47.5789,19.2486,Finished,7.0,0,1,0,0.0,0.0,,0,0,
20902,846,1,1,3,9,6.0,8.0,78,7805583,5,154.456,2019.0,9.0,11.0,Austria Grand Prix,HAM,British,Lewis Hamilton,McLaren,British,Hungaroring,Hungary,47.5789,19.2486,Finished,3.0,0,1,0,0.0,0.0,34.0,0,0,5.0
20903,846,16,10,14,14,7.0,6.0,77,\N,13,152.449,2019.0,9.0,11.0,Austria Grand Prix,,,,BMW Sauber,German,Hungaroring,Hungary,47.5789,19.2486,+1 Lap,7.0,0,0,0,0.0,0.0,,0,0,6.0
20904,846,2,4,9,15,8.0,4.0,77,\N,6,154.436,2019.0,9.0,11.0,Austria Grand Prix,,,,Red Bull,Austrian,Hungaroring,Hungary,47.5789,19.2486,+1 Lap,7.0,0,0,0,0.0,0.0,,0,0,9.0
20905,846,22,3,11,11,9.0,2.0,77,\N,8,153.008,2019.0,9.0,11.0,Austria Grand Prix,,,,Williams,British,Hungaroring,Hungary,47.5789,19.2486,+1 Lap,2.0,0,0,0,0.0,0.0,,0,0,7.0
20906,846,67,5,18,16,10.0,1.0,77,\N,12,152.526,2019.0,9.0,11.0,Austria Grand Prix,,,,Ferrari,Italian,Hungaroring,Hungary,47.5789,19.2486,+1 Lap,6.0,0,0,0,0.0,0.0,,0,0,8.0
20907,846,3,131,8,7,11.0,0.0,76,\N,10,152.784,2019.0,9.0,11.0,Austria Grand Prix,ROS,German,Nico Rosberg,Mercedes,German,Hungaroring,Hungary,47.5789,19.2486,+2 Laps,-4.0,0,0,0,0.0,0.0,34.0,0,0,3.0
20908,846,814,10,15,13,12.0,0.0,76,\N,11,152.736,2019.0,9.0,11.0,Austria Grand Prix,,,,BMW Sauber,German,Hungaroring,Hungary,47.5789,19.2486,+2 Laps,1.0,0,0,0,0.0,0.0,,0,0,6.0
20909,846,15,205,21,18,13.0,0.0,76,\N,19,147.938,2019.0,9.0,11.0,Austria Grand Prix,,,,,,Hungaroring,Hungary,47.5789,19.2486,+2 Laps,5.0,0,0,0,0.0,0.0,,0,0,
20910,846,5,205,20,17,14.0,0.0,76,\N,18,149.036,2019.0,9.0,11.0,Austria Grand Prix,,,,,,Hungaroring,Hungary,47.5789,19.2486,+2 Laps,3.0,0,0,0,0.0,0.0,,0,0,
20911,846,816,166,25,21,15.0,0.0,75,\N,20,147.731,2019.0,9.0,11.0,Austria Grand Prix,TSU,Japanese,Yuki Tsunoda,,,Hungaroring,Hungary,47.5789,19.2486,,6.0,0,0,0,0.0,0.0,19.0,0,0,
20912,846,24,164,23,23,16.0,0.0,75,\N,21,147.414,2019.0,9.0,11.0,Austria Grand Prix,,,,,,Hungaroring,Hungary,47.5789,19.2486,,7.0,0,0,0,0.0,0.0,,0,0,
20913,846,39,164,22,22,17.0,0.0,74,\N,23,145.338,2019.0,9.0,11.0,Austria Grand Prix,,,,,,Hungaroring,Hungary,47.5789,19.2486,,5.0,0,0,0,0.0,0.0,,0,0,
20914,846,813,3,12,8,18.0,0.0,73,\N,14,152.387,2019.0,9.0,11.0,Austria Grand Prix,PIA,Australian,Oscar Piastri,Williams,British,Hungaroring,Hungary,47.5789,19.2486,Accident,-10.0,0,0,0,0.0,0.0,18.0,0,0,7.0
20915,846,808,4,10,10,,0.0,67,\N,16,150.191,2019.0,9.0,11.0,Austria Grand Prix,LEC,Monegasque,Charles Leclerc,Red Bull,Austrian,Hungaroring,Hungary,47.5789,19.2486,Collision,,0,0,0,0.0,0.0,22.0,0,0,9.0
20916,846,153,5,19,19,,0.0,66,\N,9,152.961,2019.0,9.0,11.0,Austria Grand Prix,,,,Ferrari,Italian,Hungaroring,Hungary,47.5789,19.2486,Collision,,0,0,0,0.0,0.0,,0,0,8.0
20917,846,13,6,6,6,,0.0,32,\N,17,149.921,2019.0,9.0,11.0,Austria Grand Prix,,,,Renault,French,Hungaroring,Hungary,47.5789,19.2486,Accident,,0,0,0,0.0,0.0,,0,0,4.0
20918,846,30,131,7,5,,0.0,32,\N,15,150.674,2019.0,9.0,11.0,Austria Grand Prix,VET,German,Sebastian Vettel,Mercedes,German,Hungaroring,Hungary,47.5789,19.2486,Engine,,0,0,0,0.0,0.0,32.0,0,0,3.0
20919,846,10,166,24,20,,0.0,30,\N,22,146.451,2019.0,9.0,11.0,Austria Grand Prix,,,,,,Hungaroring,Hungary,47.5789,19.2486,,,0,0,0,0.0,0.0,,0,0,
20920,847,18,1,4,7,1.0,25.0,70,14679537,1,204.007,2019.0,10.0,9.0,Britain Grand Prix,,,,McLaren,British,Silverstone Circuit,UK,52.0786,-1.01694,Finished,6.0,1,1,0,0.0,0.0,,0,0,5.0
20921,847,20,9,1,1,2.0,18.0,70,14682246,2,203.317,2019.0,10.0,9.0,Britain Grand Prix,BOT,Finnish,Valtteri Bottas,Force India,Indian,Silverstone Circuit,UK,52.0786,-1.01694,Finished,-1.0,1,1,0,0.0,0.0,30.0,0,0,2.0
20922,847,17,9,2,4,3.0,15.0,70,14693365,8,197.300,2019.0,10.0,9.0,Britain Grand Prix,RIC,Australian,Daniel Ricciardo,Force India,Indian,Silverstone Circuit,UK,52.0786,-1.01694,Finished,1.0,1,1,0,0.0,0.0,30.0,0,0,2.0
20923,847,30,131,7,8,4.0,12.0,70,14693756,4,198.382,2019.0,10.0,9.0,Britain Grand Prix,VET,German,Sebastian Vettel,Mercedes,German,Silverstone Circuit,UK,52.0786,-1.01694,Finished,4.0,0,1,0,0.0,0.0,32.0,0,0,3.0
20924,847,808,4,10,10,5.0,10.0,70,14699932,3,198.593,2019.0,10.0,9.0,Britain Grand Prix,LEC,Monegasque,Charles Leclerc,Red Bull,Austrian,Silverstone Circuit,UK,52.0786,-1.01694,Finished,5.0,0,1,0,0.0,0.0,22.0,0,0,9.0
20925,847,13,6,6,3,6.0,8.0,70,14712762,5,198.357,2019.0,10.0,9.0,Britain Grand Prix,,,,Renault,French,Silverstone Circuit,UK,52.0786,-1.01694,Finished,-3.0,0,1,0,0.0,0.0,,0,0,4.0
20926,847,155,15,16,13,7.0,6.0,70,14712807,10,195.723,2019.0,10.0,9.0,Britain Grand Prix,,,,,,Silverstone Circuit,UK,52.0786,-1.01694,Finished,6.0,0,1,0,0.0,0.0,,0,0,
20927,847,153,5,19,24,8.0,4.0,70,14715501,13,195.339,2019.0,10.0,9.0,Britain Grand Prix,,,,Ferrari,Italian,Silverstone Circuit,UK,52.0786,-1.01694,Finished,16.0,0,1,0,0.0,0.0,,0,0,8.0
20928,847,22,3,11,16,9.0,2.0,70,14724654,11,195.472,2019.0,10.0,9.0,Britain Grand Prix,,,,Williams,British,Silverstone Circuit,UK,52.0786,-1.01694,Finished,7.0,0,1,0,0.0,0.0,,0,0,7.0
20929,847,67,5,18,15,10.0,1.0,70,14726593,7,197.461,2019.0,10.0,9.0,Britain Grand Prix,,,,Ferrari,Italian,Silverstone Circuit,UK,52.0786,-1.01694,Finished,5.0,0,1,0,0.0,0.0,,0,0,8.0
20930,847,3,131,8,6,11.0,0.0,70,14729991,9,196.070,2019.0,10.0,9.0,Britain Grand Prix,ROS,German,Nico Rosberg,Mercedes,German,Silverstone Circuit,UK,52.0786,-1.01694,Finished,-5.0,0,1,0,0.0,0.0,34.0,0,0,3.0
20931,847,37,15,17,17,12.0,0.0,70,14743144,12,195.343,2019.0,10.0,9.0,Britain Grand Prix,,,,,,Silverstone Circuit,UK,52.0786,-1.01694,Finished,5.0,0,1,0,0.0,0.0,,0,0,
20932,847,24,164,23,20,13.0,0.0,69,\N,17,188.201,2019.0,10.0,9.0,Britain Grand Prix,,,,,,Silverstone Circuit,UK,52.0786,-1.01694,+1 Lap,7.0,0,0,0,0.0,0.0,,0,0,
20933,847,39,164,22,22,14.0,0.0,69,\N,16,188.887,2019.0,10.0,9.0,Britain Grand Prix,,,,,,Silverstone Circuit,UK,52.0786,-1.01694,+1 Lap,8.0,0,0,0,0.0,0.0,,0,0,
20934,847,816,166,25,23,15.0,0.0,69,\N,15,190.309,2019.0,10.0,9.0,Britain Grand Prix,TSU,Japanese,Yuki Tsunoda,,,Silverstone Circuit,UK,52.0786,-1.01694,+1 Lap,8.0,0,0,0,0.0,0.0,19.0,0,0,
20935,847,10,166,24,21,16.0,0.0,69,\N,19,185.596,2019.0,10.0,9.0,Britain Grand Prix,,,,,,Silverstone Circuit,UK,52.0786,-1.01694,+1 Lap,5.0,0,0,0,0.0,0.0,,0,0,
20936,847,15,205,21,18,17.0,0.0,69,\N,14,190.916,2019.0,10.0,9.0,Britain Grand Prix,,,,,,Silverstone Circuit,UK,52.0786,-1.01694,+1 Lap,1.0,0,0,0,0.0,0.0,,0,0,
20937,847,814,10,15,11,18.0,0.0,67,\N,6,197.740,2019.0,10.0,9.0,Britain Grand Prix,,,,BMW Sauber,German,Silverstone Circuit,UK,52.0786,-1.01694,Accident,-7.0,0,0,0,0.0,0.0,,0,0,6.0
20938,847,813,3,12,12,,0.0,61,\N,18,186.312,2019.0,10.0,9.0,Britain Grand Prix,PIA,Australian,Oscar Piastri,Williams,British,Silverstone Circuit,UK,52.0786,-1.01694,Retired,,0,0,0,0.0,0.0,18.0,0,0,7.0
20939,847,2,4,9,9,,0.0,55,\N,20,184.408,2019.0,10.0,9.0,Britain Grand Prix,,,,Red Bull,Austrian,Silverstone Circuit,UK,52.0786,-1.01694,Accident,,0,0,0,0.0,0.0,,0,0,9.0
20940,847,16,10,14,14,,0.0,49,\N,21,174.109,2019.0,10.0,9.0,Britain Grand Prix,,,,BMW Sauber,German,Silverstone Circuit,UK,52.0786,-1.01694,Accident,,0,0,0,0.0,0.0,,0,0,6.0
20941,847,4,6,5,2,,0.0,36,\N,22,166.621,2019.0,10.0,9.0,Britain Grand Prix,ALO,Spanish,Fernando Alonso,Renault,French,Silverstone Circuit,UK,52.0786,-1.01694,Collision,,0,0,0,0.0,0.0,38.0,0,0,4.0
20942,847,5,205,20,19,,0.0,28,\N,24,159.451,2019.0,10.0,9.0,Britain Grand Prix,,,,,,Silverstone Circuit,UK,52.0786,-1.01694,Transmission,,0,0,0,0.0,0.0,,0,0,
20943,847,1,1,3,5,,0.0,7,\N,23,160.591,2019.0,10.0,9.0,Britain Grand Prix,HAM,British,Lewis Hamilton,McLaren,British,Silverstone Circuit,UK,52.0786,-1.01694,Collision,,0,0,0,0.0,0.0,34.0,0,0,5.0
20944,848,20,9,1,1,1.0,25.0,57,5976169,1,191.536,2019.0,11.0,1.0,Germany Grand Prix,BOT,Finnish,Valtteri Bottas,Force India,Indian,Albert Park Grand Prix Circuit,Australia,-37.8497,144.968,Finished,0.0,1,1,0,0.0,0.0,30.0,0,0,2.0
20945,848,4,6,5,4,2.0,18.0,57,5987060,2,190.683,2019.0,11.0,1.0,Germany Grand Prix,ALO,Spanish,Fernando Alonso,Renault,French,Albert Park Grand Prix Circuit,Australia,-37.8497,144.968,Finished,2.0,1,1,0,0.0,0.0,38.0,0,0,4.0
20946,848,17,9,2,2,3.0,15.0,57,6003424,4,190.262,2019.0,11.0,1.0,Germany Grand Prix,RIC,Australian,Daniel Ricciardo,Force India,Indian,Albert Park Grand Prix Circuit,Australia,-37.8497,144.968,Finished,-1.0,1,1,0,0.0,0.0,30.0,0,0,2.0
20947,848,1,1,3,3,4.0,12.0,57,6022359,6,189.499,2019.0,11.0,1.0,Germany Grand Prix,HAM,British,Lewis Hamilton,McLaren,British,Albert Park Grand Prix Circuit,Australia,-37.8497,144.968,Finished,-1.0,0,1,0,0.0,0.0,34.0,0,0,5.0
20948,848,13,6,6,5,5.0,10.0,57,6027874,5,189.945,2019.0,11.0,1.0,Germany Grand Prix,,,,Renault,French,Albert Park Grand Prix Circuit,Australia,-37.8497,144.968,Finished,0.0,0,1,0,0.0,0.0,,0,0,4.0
20949,848,18,1,4,6,6.0,8.0,57,6036234,3,190.623,2019.0,11.0,1.0,Germany Grand Prix,,,,McLaren,British,Albert Park Grand Prix Circuit,Australia,-37.8497,144.968,Finished,0.0,0,1,0,0.0,0.0,,0,0,5.0
20950,848,3,131,8,7,7.0,6.0,57,6074259,12,188.215,2019.0,11.0,1.0,Germany Grand Prix,ROS,German,Nico Rosberg,Mercedes,German,Albert Park Grand Prix Circuit,Australia,-37.8497,144.968,Finished,0.0,0,1,0,0.0,0.0,34.0,0,0,3.0
20951,848,153,5,19,18,8.0,4.0,56,\N,11,188.343,2019.0,11.0,1.0,Germany Grand Prix,,,,Ferrari,Italian,Albert Park Grand Prix Circuit,Australia,-37.8497,144.968,+1 Lap,10.0,0,0,0,0.0,0.0,,0,0,8.0
20952,848,16,10,14,10,9.0,2.0,56,\N,10,188.439,2019.0,11.0,1.0,Germany Grand Prix,,,,BMW Sauber,German,Albert Park Grand Prix Circuit,Australia,-37.8497,144.968,+1 Lap,1.0,0,0,0,0.0,0.0,,0,0,6.0
20953,848,2,4,9,9,10.0,1.0,56,\N,14,187.759,2019.0,11.0,1.0,Germany Grand Prix,,,,Red Bull,Austrian,Albert Park Grand Prix Circuit,Australia,-37.8497,144.968,+1 Lap,-1.0,0,0,0,0.0,0.0,,0,0,9.0
20954,848,815,15,17,16,11.0,0.0,56,\N,15,187.672,2019.0,11.0,1.0,Germany Grand Prix,STR,Canadian,Lance Stroll,,,Albert Park Grand Prix Circuit,Australia,-37.8497,144.968,+1 Lap,5.0,0,0,0,0.0,0.0,21.0,0,0,
20955,848,22,3,11,13,12.0,0.0,56,\N,17,187.344,2019.0,11.0,1.0,Germany Grand Prix,,,,Williams,British,Albert Park Grand Prix Circuit,Australia,-37.8497,144.968,+1 Lap,1.0,0,0,0,0.0,0.0,,0,0,7.0
20956,848,67,5,18,17,13.0,0.0,56,\N,16,187.395,2019.0,11.0,1.0,Germany Grand Prix,,,,Ferrari,Italian,Albert Park Grand Prix Circuit,Australia,-37.8497,144.968,+1 Lap,4.0,0,0,0,0.0,0.0,,0,0,8.0
20957,848,814,10,15,12,14.0,0.0,56,\N,13,187.849,2019.0,11.0,1.0,Germany Grand Prix,,,,BMW Sauber,German,Albert Park Grand Prix Circuit,Australia,-37.8497,144.968,+1 Lap,-2.0,0,0,0,0.0,0.0,,0,0,6.0
20958,848,808,4,10,11,15.0,0.0,56,\N,8,189.124,2019.0,11.0,1.0,Germany Grand Prix,LEC,Monegasque,Charles Leclerc,Red Bull,Austrian,Albert Park Grand Prix Circuit,Australia,-37.8497,144.968,+1 Lap,-4.0,0,0,0,0.0,0.0,22.0,0,0,9.0
20959,848,155,15,16,14,16.0,0.0,56,\N,9,188.456,2019.0,11.0,1.0,Germany Grand Prix,,,,,,Albert Park Grand Prix Circuit,Australia,-37.8497,144.968,+1 Lap,-2.0,0,0,0,0.0,0.0,,0,0,
20960,848,30,131,7,8,17.0,0.0,56,\N,18,186.544,2019.0,11.0,1.0,Germany Grand Prix,VET,German,Sebastian Vettel,Mercedes,German,Albert Park Grand Prix Circuit,Australia,-37.8497,144.968,+1 Lap,-9.0,0,0,0,0.0,0.0,32.0,0,0,3.0
20961,848,813,3,12,15,18.0,0.0,56,\N,7,189.155,2019.0,11.0,1.0,Germany Grand Prix,PIA,Australian,Oscar Piastri,Williams,British,Albert Park Grand Prix Circuit,Australia,-37.8497,144.968,+1 Lap,-3.0,0,0,0,0.0,0.0,18.0,0,0,7.0
20962,848,5,205,20,19,19.0,0.0,55,\N,19,185.697,2019.0,11.0,1.0,Germany Grand Prix,,,,,,Albert Park Grand Prix Circuit,Australia,-37.8497,144.968,+2 Laps,0.0,0,0,0,0.0,0.0,,0,0,
20963,848,15,205,21,20,20.0,0.0,55,\N,20,183.681,2019.0,11.0,1.0,Germany Grand Prix,,,,,,Albert Park Grand Prix Circuit,Australia,-37.8497,144.968,+2 Laps,0.0,0,0,0,0.0,0.0,,0,0,
20964,848,10,166,24,21,21.0,0.0,55,\N,21,182.957,2019.0,11.0,1.0,Germany Grand Prix,,,,,,Albert Park Grand Prix Circuit,Australia,-37.8497,144.968,+2 Laps,0.0,0,0,0,0.0,0.0,,0,0,
20965,848,816,166,25,23,22.0,0.0,55,\N,22,182.042,2019.0,11.0,1.0,Germany Grand Prix,TSU,Japanese,Yuki Tsunoda,,,Albert Park Grand Prix Circuit,Australia,-37.8497,144.968,+2 Laps,1.0,0,0,0,0.0,0.0,19.0,0,0,
20966,848,24,164,23,22,23.0,0.0,54,\N,23,181.612,2019.0,11.0,1.0,Germany Grand Prix,,,,,,Albert Park Grand Prix Circuit,Australia,-37.8497,144.968,,-1.0,0,0,0,0.0,0.0,,0,0,
20967,848,39,164,22,24,24.0,0.0,54,\N,24,181.123,2019.0,11.0,1.0,Germany Grand Prix,,,,,,Albert Park Grand Prix Circuit,Australia,-37.8497,144.968,,0.0,0,0,0,0.0,0.0,,0,0,
20968,849,4,6,5,3,1.0,25.0,52,5321196,1,223.454,2019.0,12.0,11.0,Hungary Grand Prix,ALO,Spanish,Fernando Alonso,Renault,French,Hungaroring,Hungary,47.5789,19.2486,Finished,2.0,1,1,0,0.0,0.0,38.0,0,0,4.0
20969,849,20,9,1,2,2.0,18.0,52,5337707,3,221.918,2019.0,12.0,11.0,Hungary Grand Prix,BOT,Finnish,Valtteri Bottas,Force India,Indian,Hungaroring,Hungary,47.5789,19.2486,Finished,0.0,1,1,0,0.0,0.0,30.0,0,0,2.0
20970,849,17,9,2,1,3.0,15.0,52,5338143,4,221.686,2019.0,12.0,11.0,Hungary Grand Prix,RIC,Australian,Daniel Ricciardo,Force India,Indian,Hungaroring,Hungary,47.5789,19.2486,Finished,-2.0,1,1,0,0.0,0.0,30.0,0,0,2.0
20971,849,1,1,3,10,4.0,12.0,52,5350182,5,220.499,2019.0,12.0,11.0,Hungary Grand Prix,HAM,British,Lewis Hamilton,McLaren,British,Hungaroring,Hungary,47.5789,19.2486,Finished,6.0,0,1,0,0.0,0.0,34.0,0,0,5.0
20972,849,13,6,6,4,5.0,10.0,52,5350206,2,222.129,2019.0,12.0,11.0,Hungary Grand Prix,,,,Renault,French,Hungaroring,Hungary,47.5789,19.2486,Finished,-1.0,0,1,0,0.0,0.0,,0,0,4.0
20973,849,3,131,8,9,6.0,8.0,52,5381861,13,218.470,2019.0,12.0,11.0,Hungary Grand Prix,ROS,German,Nico Rosberg,Mercedes,German,Hungaroring,Hungary,47.5789,19.2486,Finished,3.0,0,1,0,0.0,0.0,34.0,0,0,3.0
20974,849,815,15,17,12,7.0,6.0,52,5386786,7,219.413,2019.0,12.0,11.0,Hungary Grand Prix,STR,Canadian,Lance Stroll,,,Hungaroring,Hungary,47.5789,19.2486,Finished,5.0,0,1,0,0.0,0.0,21.0,0,0,
20975,849,2,4,9,16,8.0,4.0,52,5396738,14,218.371,2019.0,12.0,11.0,Hungary Grand Prix,,,,Red Bull,Austrian,Hungaroring,Hungary,47.5789,19.2486,Finished,8.0,0,1,0,0.0,0.0,,0,0,9.0
20976,849,30,131,7,13,9.0,2.0,52,5399108,11,218.558,2019.0,12.0,11.0,Hungary Grand Prix,VET,German,Sebastian Vettel,Mercedes,German,Hungaroring,Hungary,47.5789,19.2486,Finished,4.0,0,1,0,0.0,0.0,32.0,0,0,3.0
20977,849,153,5,19,18,10.0,1.0,52,5400304,15,218.275,2019.0,12.0,11.0,Hungary Grand Prix,,,,Ferrari,Italian,Hungaroring,Hungary,47.5789,19.2486,Finished,8.0,0,1,0,0.0,0.0,,0,0,8.0
20978,849,16,10,14,11,11.0,0.0,52,5400908,9,219.213,2019.0,12.0,11.0,Hungary Grand Prix,,,,BMW Sauber,German,Hungaroring,Hungary,47.5789,19.2486,Finished,0.0,0,1,0,0.0,0.0,,0,0,6.0
20979,849,808,4,10,14,12.0,0.0,52,5401877,6,220.206,2019.0,12.0,11.0,Hungary Grand Prix,LEC,Monegasque,Charles Leclerc,Red Bull,Austrian,Hungaroring,Hungary,47.5789,19.2486,Finished,2.0,0,1,0,0.0,0.0,22.0,0,0,9.0
20980,849,22,3,11,15,13.0,0.0,51,\N,8,219.238,2019.0,12.0,11.0,Hungary Grand Prix,,,,Williams,British,Hungaroring,Hungary,47.5789,19.2486,+1 Lap,2.0,0,0,0,0.0,0.0,,0,0,7.0
20981,849,813,3,12,7,14.0,0.0,51,\N,12,218.553,2019.0,12.0,11.0,Hungary Grand Prix,PIA,Australian,Oscar Piastri,Williams,British,Hungaroring,Hungary,47.5789,19.2486,+1 Lap,-7.0,0,0,0,0.0,0.0,18.0,0,0,7.0
20982,849,814,10,15,6,15.0,0.0,51,\N,16,216.545,2019.0,12.0,11.0,Hungary Grand Prix,,,,BMW Sauber,German,Hungaroring,Hungary,47.5789,19.2486,+1 Lap,-9.0,0,0,0,0.0,0.0,,0,0,6.0
20983,849,10,166,24,20,16.0,0.0,50,\N,17,212.477,2019.0,12.0,11.0,Hungary Grand Prix,,,,,,Hungaroring,Hungary,47.5789,19.2486,+2 Laps,4.0,0,0,0,0.0,0.0,,0,0,
20984,849,816,166,25,22,17.0,0.0,50,\N,20,210.894,2019.0,12.0,11.0,Hungary Grand Prix,TSU,Japanese,Yuki Tsunoda,,,Hungaroring,Hungary,47.5789,19.2486,+2 Laps,5.0,0,0,0,0.0,0.0,19.0,0,0,
